production_id,equipment_id,field,team,category,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,choke_size,wellhead_pressure,deferred_production_bbls,operator
613e4115-3c04-452c-989b-6d5017f3a37b,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:20:51,4795.66,1461.03,231.14,62.26,2022.73,274.05,Christine Jenkins
70a71c13-c6dd-4884-b426-e270d8b91218,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:18:28,1691.49,1111.46,321.84,54.8,201.42,352.21,Angela Watson
30de5144-a8ab-4d13-bd67-f34ef467857b,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:20:55,1143.38,1598.02,53.32,43.32,2477.43,44.54,Dennis Fleming
dfdc50d5-c081-4b9e-a840-91c3e31775ef,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,,-99.0,-99.0,-99.0,,,,Kelly Callahan
1d218b38-5f45-4668-8422-1adae05d07d5,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:16:00,4417.92,1848.78,421.06,45.37,2725.19,269.96,Amanda Moyer
6166322b-eb6c-49a7-aef4-73957e9df10e,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:18:19,4527.61,616.82,422.42,37.77,4467.97,117.76,Robert Miller
2c06f296-fcae-47f5-83a1-8238bc539253,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:20:55,3181.98,1196.55,361.86,30.13,3375.29,154.74,Kathleen Costa MD
02e120a7-94c0-421b-beec-5b1a12f77d30,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:21:02,446.49,1520.01,120.26,41.68,2041.45,179.83,Jeffrey Robinson
f8d15fe5-24b9-417c-8ce5-c9b8ba731f8f,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:20:57,789.74,706.26,432.14,27.17,773.26,400.7,Luis Stone
36a76789-6f27-4249-8bf0-8656269973f9,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-09 10:20:27,1612.02,1305.58,457.61,16.63,459.02,301.25,Lauren Hill
d31b2ce0-fa5e-4766-a64e-a1ed54e17dd1,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-09 10:21:26,3610.19,193.42,201.97,47.63,333.41,266.07,Meghan Brown
f7dbf78e-418a-426e-853d-27887df0f2a7,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:20:17,916.37,309.82,24.72,49.69,4774.01,431.02,Sharon Johnson
650efa91-3b0f-46f8-a00e-b51c5cdf1924,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:16:04,113.19,1486.74,413.45,59.89,1047.44,97.64,Cynthia Yates
966ef67c-60f9-419f-ad80-60e2cdeb8561,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:20:26,2767.74,1282.01,14.76,58.4,215.13,39.06,Michael Butler
66b56e5d-8401-4556-8698-d4b7479904fc,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:16:27,489.77,154.63,190.25,26.82,2698.12,327.02,Sean Jones
a1509c18-d7a1-4592-9390-b982b320b7cf,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:21:15,1305.53,468.55,44.41,20.23,2494.68,416.83,Christine Maldonado
425d6969-0df4-4498-b7fb-e980045b2ab5,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:15:37,2662.49,1421.76,145.3,32.31,1206.74,488.39,Stacey Crawford
637c1c84-3f5f-40a3-aa95-27e9756fdf33,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:19:49,328.35,1522.5,154.39,52.18,2056.61,53.83,Brandon Jones
bf4c6857-ffd0-48cf-9fbf-472438754681,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:18:06,3082.86,1352.45,167.84,20.88,2452.54,137.47,Gregory Craig
84bee65d-1e16-4a17-9c12-c4c8347bbebe,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:21:27,4453.23,1528.24,484.31,28.97,4014.56,266.61,Kathryn Bowman
74bf5221-7818-4c0f-bed0-02995e48bfad,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:21:02,1478.62,1135.27,418.69,20.8,3946.92,456.72,Mark Alvarez
c4b1e7e4-78d9-4d82-a56e-838b9b969435,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:19:19,4258.73,398.38,26.01,29.58,255.2,364.51,Sherry Mcclain
e821aa89-ef32-4b20-8305-942169310f05,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:20:23,3844.4,564.73,10.15,59.68,822.97,180.79,Rebecca Scott
08e43e0c-efb0-4933-8c63-831c0472b293,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:18:54,2689.37,1182.75,185.79,56.85,4951.68,478.19,Arthur Alvarez
de1118c7-4548-408e-a8c9-d856f4e7c846,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:15:53,4973.38,1234.25,376.58,37.2,1562.49,347.11,Danielle Wells
42cd73fa-e16a-4ade-ac35-7451a8f497ae,COMP-202,Forcados Field,Team Bravo,Compressor,,-99.0,-99.0,-99.0,,,,Joseph Thomas
828af2f3-8420-477f-bf89-e3007038d4cf,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:20:02,1382.29,1821.05,11.67,63.49,343.15,30.75,Shirley Rogers
f36b2f88-40cb-482c-bea5-36fdbec0cbec,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:18:07,3308.43,928.67,434.7,36.35,1930.7,33.18,David Rodriguez
7d3b3a49-3c9e-438d-91b8-fc25441ab9d4,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:17:56,2852.1,1706.37,179.41,51.14,4774.93,333.94,Michelle Baker
ea6240d3-6b0d-4698-82a8-5d5a9a59efa3,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:17:19,2071.7,1131.28,290.86,23.73,3741.38,199.6,Donald Ellis
82423fe9-d215-4743-84e0-d83d9b986cbf,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:17:46,2885.74,1149.18,203.38,25.32,3694.8,486.97,Ryan Wolf
bc4584cb-4e52-43ef-867d-31af54e52d04,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:19:48,3485.29,778.5,25.84,26.78,1252.72,239.16,Maurice Santos
4431621a-9235-43d6-991d-a87af46d85c3,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:20:14,1341.12,653.57,335.83,41.19,439.92,23.77,Jennifer Barnett
e78a0237-3b25-4004-bf52-b4f3b4d1b875,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:19:21,707.97,1351.43,84.6,42.74,1921.59,271.71,Samantha Rodriguez
9bff4de3-fe4b-4d45-b61f-c4e5d71f4f1d,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:19:45,848.82,968.44,464.89,60.04,3658.52,118.31,Christine Barnes
e579fd1b-20f9-4513-ab01-c83d22029eed,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:18:55,2784.75,1928.89,108.5,53.54,2640.62,296.84,Andrea Perry
21b1d585-02db-43e0-8eb6-7fae593f161f,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:19:10,3780.36,630.76,48.98,60.67,2677.4,424.83,Matthew Thompson
2ccb3138-2302-4353-8203-ae7ad5733fc1,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:20:57,3544.91,707.28,410.12,27.94,4074.5,45.51,Mark Adams
377e4c71-ea49-4354-8f57-0130dc9a65a4,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-09 10:18:44,4479.5,199.0,69.23,37.13,1527.77,223.91,Richard Daniel
aec87382-0b86-44c2-b858-4f8f6e45225b,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:15:53,2869.12,904.55,457.81,16.22,4522.31,49.67,Laura Barrett
91a7ea7f-80b6-48ca-a09c-fb7e16bd7dd7,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:18:14,728.41,609.74,434.97,28.89,3180.3,81.33,Andrew Meadows
25e60b75-9ae3-476b-9c36-ac09266440e9,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:20:25,4748.31,1584.26,104.07,60.24,4731.48,205.91,Daniel Torres
402571a2-0419-4452-a382-a78f3de932e8,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,,-99.0,-99.0,-99.0,,,,Devon Tran
85f6fd72-5cb0-4d8d-86ce-2983d96fe2b0,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:17:21,3851.52,1600.84,194.26,34.92,1203.21,167.7,Nicholas Harris
e6f24048-879a-4ad4-b0c3-f1e52b3f1c26,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:19:48,1475.68,1954.38,298.24,41.93,1530.45,496.43,James Kennedy
918b5b40-d5b0-4b78-af19-afee373440a3,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:17:20,693.73,505.97,199.55,26.85,663.89,56.44,Philip Lee
16c5783f-6971-4504-b73d-b7c14e2c2e78,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:16:43,3408.97,444.18,392.65,63.23,1150.45,15.56,Maurice Hunter
fce62d73-0fd6-4eb5-8759-428733091a37,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:21:13,2772.47,91.94,196.34,27.01,3420.1,486.85,Christine Harris
8b134640-7be7-4ee3-832b-cf325e421914,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:20:48,3521.98,965.51,270.66,52.65,960.1,190.5,Brandon York
13b1b877-2d7f-418a-9b7b-fe73c0928ffb,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:18:52,1999.04,1970.41,436.55,31.96,2257.83,334.55,Kyle Patel
b62e4c2b-9278-42c5-b671-f95dfc895867,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,,-99.0,-99.0,-99.0,,,,William Clark Jr.
616c9a35-fe98-4838-93c2-f1010ccd5cc1,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:18:45,401.56,194.45,198.46,59.66,1052.75,30.77,Kelly Ward
1b205505-0ecf-45e4-aaeb-bec0f3cfaeb6,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:20:02,3282.28,1920.08,289.71,59.31,4411.39,166.59,Adam Ball
c3166a89-3819-4973-95f0-2e0ec615782d,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,,-99.0,-99.0,-99.0,,,,Sean Wallace
c08e548a-0280-40f1-b6db-e78c5fe486c6,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,,-99.0,-99.0,-99.0,,,,Paul Salazar
0efec41e-0563-4019-8c3e-83e7df25a32b,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:17:40,238.41,758.8,250.05,58.13,415.86,70.98,David Bell
ed64e049-71e2-4d83-b8b4-79c9407666d0,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:17:04,2622.57,208.35,257.12,47.08,4179.85,459.44,Alexandria Perkins
3bb6f5cf-ec4c-437a-8c82-ba8becf6b944,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:15:51,3511.8,1657.4,114.0,53.09,780.91,134.73,Sharon Curry
e57ab4c3-1546-4c50-b526-d4818a6adc79,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,,-99.0,-99.0,-99.0,,,,James Gonzalez
3f8ba9ad-963d-4f98-98bb-59f55d5d46b2,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:16:07,3222.64,1024.9,361.6,40.25,719.03,87.8,Amanda Cohen
e4a14e54-d235-4de8-83ea-a82ad3500f89,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:16:12,1950.42,1747.81,51.0,43.76,3683.87,153.86,Debra Hodges
722e152e-96f4-4b4b-81c6-69ec4949b499,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:17:25,2502.58,125.18,409.46,31.7,2052.81,32.22,Abigail Smith
9a8860fd-ebd3-446e-8970-5a9ae638ac14,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:16:41,1673.44,1117.59,201.35,43.68,4756.0,170.21,Melvin Rich
9c40850f-2cd6-46b3-8e27-65f12d4f4869,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:18:02,4804.76,1414.52,399.6,26.06,1801.94,145.19,Dustin Hale
9595ae4f-ff76-496f-9061-4aa841510f3f,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,,-99.0,-99.0,-99.0,,,,Misty Robinson
b0586070-23e5-454d-aaa1-c558fd0dd392,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:19:04,2845.92,460.89,400.18,35.46,1685.6,471.45,Charles Martinez
ac373afd-b0d2-44e7-bf7f-cb10d34651ec,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:18:35,3545.44,1405.3,226.29,60.69,3117.17,292.43,Billy Ward
f2e80283-a268-47d5-a79b-947f1ed5c160,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:21:19,1564.29,123.09,280.8,38.77,2169.56,415.24,Mary Pope
7e6f231c-e6eb-44d2-a016-8f767ae163a9,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:19:21,4094.08,1570.99,358.02,24.75,607.5,421.36,Jonathan Edwards Jr.
a66892b8-6f60-41d5-a27d-b902c0579bed,COMP-201,Forcados Field,Team Bravo,Compressor,,-99.0,-99.0,-99.0,,,,Christopher Bean
7775e104-dfdc-453a-8682-84bdc04c0432,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,,-99.0,-99.0,-99.0,,,,Mark Benitez
e6e325a2-4a66-4665-87f3-996415578fda,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:18:53,4661.86,1119.93,393.43,39.35,294.65,65.61,Robert Davis
3f155adf-bd24-4851-91f6-455f42573abf,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,,-99.0,-99.0,-99.0,,,,Xavier Benson
f5f2e0a2-9b9a-4bf7-b93e-499fa0726769,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,,-99.0,-99.0,-99.0,,,,Jesse Smith
3fbeab5b-6343-4630-979f-b019027e7b75,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:19:09,830.18,668.5,346.61,18.88,2375.27,368.57,Crystal Carr
b9b743a0-3b12-4bfa-8ea7-ce7ee2b0362e,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,,-99.0,-99.0,-99.0,,,,Jose Carpenter
9caf305e-8386-4acd-8dda-5c4793222d12,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:16:12,2875.34,1788.05,255.68,50.99,1070.14,66.92,Ann Beard
28179d65-6390-461d-91ca-a2d499b3fa77,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,,-99.0,-99.0,-99.0,,,,Carl Cross
8b981c88-46fe-4880-b92a-ac430d7d9a89,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,,-99.0,-99.0,-99.0,,,,Regina Holmes
3529fd5e-5c35-4aa3-9fe5-f3003d418464,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:17:38,3545.92,1627.78,303.8,57.79,3952.85,480.18,Kent Parrish
9c54615a-bdff-42fc-9e8d-209d29a764eb,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:16:49,1252.34,1992.53,368.78,58.92,1089.24,379.74,Julie Nichols
7730335a-f57d-4659-9687-e2ba6b7b8918,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:20:46,3274.15,575.38,403.53,40.15,3966.74,77.73,Elizabeth Glover
2becbdd9-bcc7-4df1-8b15-7046b0db8d8f,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:19:35,1807.5,1317.1,134.16,24.79,2623.33,466.48,Michele Clark
85bebea5-d870-4bea-8765-14a9987b6760,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:21:00,3872.98,1460.47,432.88,19.12,3130.36,265.4,Darrell Delacruz
957181f6-c06b-4e21-8e65-fb1bfc8d3d57,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:19:28,3250.18,1632.16,373.69,42.18,874.65,477.53,April Landry
6ee919db-91df-47b6-831a-1bc9f30871d9,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:16:45,3185.71,1294.52,197.77,16.87,3901.6,486.94,Garrett Sanders
5cc0bf74-3728-440e-b2e7-404b2a9427ad,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:20:30,1815.3,650.39,202.49,51.08,1813.86,396.47,Zachary Medina
da20c9ed-5a11-4b5f-964d-c0a77ebe89b5,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-09 10:16:48,1548.57,1558.34,457.04,22.78,4637.65,50.27,Timothy Wallace
7474b54b-8ea5-40ac-b8f4-bf3d7d9303d7,COMP-201,Forcados Field,Team Bravo,Compressor,,-99.0,-99.0,-99.0,,,,Jillian Smith
eb0cbbfc-77e6-4f39-8952-283dcd35861c,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:17:51,3944.67,1506.74,390.86,26.63,1331.47,197.67,Brandy Bennett
bfdf48ff-9f06-4b2b-828e-cf8e0b352f01,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:16:07,3336.52,418.01,229.55,57.88,492.98,369.99,Jeremy Sanchez
a6e8e37e-49a7-4a3e-a6e5-b82f81673c7d,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,,-99.0,-99.0,-99.0,,,,Dana Boyd
9703acec-29d1-4a53-9e89-90d8c9795602,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:16:35,3914.67,178.21,25.94,18.53,2682.98,88.81,Denise Dean
83500abb-131b-4e21-95b8-aaf433648a1e,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,,-99.0,-99.0,-99.0,,,,Lori Matthews
20edbb9d-bb24-4d7b-8096-48ff67010b29,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:20:11,2139.11,316.9,12.83,29.18,4872.27,115.12,Karen Blackburn
d6da1be5-95e0-433b-8c32-f347371e9719,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:18:38,3742.04,916.56,397.56,35.65,319.84,109.29,Anita Neal
330f1322-ce52-4712-b1c2-9395090a0813,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,,-99.0,-99.0,-99.0,,,,Russell Clark
279c391e-b57e-4a5e-a465-5cc341f3c13c,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:16:11,631.16,653.34,245.2,23.12,476.09,109.73,Kimberly Wilcox
b5da2e6e-aef0-4315-a851-ae6da87736c0,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:19:47,2939.71,1528.83,170.64,36.01,3493.22,68.45,Nicole Lewis
3e570b53-03cb-4d55-8e8e-3e3551849b7e,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,,-99.0,-99.0,-99.0,,,,David Green
c5bfbf96-1a3e-489c-a005-c148f0be8b05,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:15:50,896.08,1324.01,466.64,63.42,1771.57,373.89,Leslie Maynard
3ec796bf-c6aa-48d7-a1c6-ee0dd14fb14a,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:19:02,4346.28,1102.64,287.49,19.67,1317.93,455.7,Jasmine Hall
eff134d2-c21d-41c9-b5cf-4f50a30b7419,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:17:24,2984.33,1435.99,131.24,28.6,4189.94,144.28,Grace Barnes
f470147a-b863-4c47-a2c5-bc45c3e0c66b,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:20:03,3657.2,866.33,234.87,53.69,2582.16,416.4,Bob Holland
85550fb4-46af-4e1b-ae42-f8d8554d4c33,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,,-99.0,-99.0,-99.0,,,,Paul Wright
eb72e0c3-cba4-464e-9c3c-b59c059133e5,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:20:58,1014.76,75.64,307.2,19.51,4076.2,479.45,David Williams
5949a91a-4f5b-40fa-88a4-2c77a8abc0aa,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:19:38,4235.69,554.79,314.12,31.43,4302.17,81.1,Lisa Davis
14e1616a-b867-4348-86fd-f76d098859e8,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:18:09,2527.94,1749.61,384.69,34.19,715.89,356.28,Kristina Johnson
d88847bb-3a88-4a43-a943-e27be964f645,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,,-99.0,-99.0,-99.0,,,,Shelby Edwards
76df4660-8d66-4b00-a875-5ca129a13ee1,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:20:28,3651.34,1755.38,276.86,37.04,3936.87,54.25,Dana Gomez
2b560f1b-635a-45cd-9d5d-395e318e1a33,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-09 10:15:28,1602.69,570.51,394.27,26.5,2399.3,225.06,Jamie Garza
cb6a3901-9db5-408b-82f7-fbf0637daa14,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:19:32,3644.79,1043.24,454.78,26.36,1491.04,437.29,Stephanie Beck
26243afa-cf98-45af-9f8f-419d875b3392,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:21:23,2467.88,1199.42,195.04,23.74,3569.89,291.27,Jason Vaughan
c06a8a3d-597e-4b95-b4cd-a9b163c24c52,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:16:24,1731.34,405.39,332.9,31.28,2437.21,455.43,Andrew Friedman
0a9af135-df98-4a16-b888-1f283b240f57,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:18:19,3815.77,1972.06,291.5,22.36,4034.58,198.0,Sharon Guerrero
3e62eb6b-e13d-4840-bbf4-d9ab331bce40,COMP-201,Forcados Field,Team Bravo,Compressor,,-99.0,-99.0,-99.0,,,,Mrs. Pamela Bentley MD
95d4f5a8-a6aa-4e19-b0f5-a742b2b4aa30,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:19:08,2058.15,1094.31,72.5,27.3,2004.64,217.49,Samuel Howell
d291747d-ed44-420e-a071-67b4afaefe17,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:19:33,2662.49,1719.09,317.85,31.74,935.46,473.4,Michelle Reyes
fb152c12-ed8f-4d0d-9d10-9620d1b7a106,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:19:46,4552.54,606.73,432.54,35.85,175.08,466.71,Mark Thompson
db6efeac-d696-4160-b005-7b7fde0468be,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:20:46,840.11,1553.5,37.51,42.41,4288.75,307.11,Joseph Whitehead
07f813d2-29ec-4861-8382-8173d8e1eae4,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:15:58,1892.63,204.73,270.59,19.33,2967.73,145.35,Heather Estrada
c23b7d99-95e7-4c6e-b49b-55633b980795,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:17:09,4605.69,1776.38,30.81,36.58,3907.01,496.56,Robert Mcguire
8fbfae33-ab3a-488e-8480-0d836d3c7298,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-09 10:17:13,3977.13,1064.58,410.57,59.26,4318.18,86.85,Dr. Paul Maynard
0f4f8397-5b92-45e2-bd1b-6337b18ef69d,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:18:24,1652.58,768.12,246.43,41.54,1817.03,195.06,Karen Lopez
19334b67-8b29-416e-a664-9a6a647822f2,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:17:09,755.99,788.43,365.91,41.84,2563.64,52.34,Douglas Franco
210c093c-12e6-4e30-b011-04f1dd2b1ef3,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,,-99.0,-99.0,-99.0,,,,Nathan Franco
e3b1ec4f-bc1a-4358-8026-43233c2b7124,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,,-99.0,-99.0,-99.0,,,,Rebecca Bond
d20c469b-1a1c-469a-a2b8-86740124a413,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:19:31,1846.76,1433.94,220.34,34.63,506.62,210.21,Christine Phillips
45ded68d-bb2b-43b5-ba6a-43943274a437,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:19:12,2636.97,1448.06,434.64,20.34,1871.69,193.85,Patrick Conner
a1912e1c-1560-46fb-aa20-0ca4a45fa74f,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-09 10:19:49,2853.06,1039.96,130.41,24.28,370.9,12.7,Beth Ward
c6e40442-ce43-476a-9a39-62160145a02b,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:18:41,3740.07,1114.54,86.63,22.96,4516.44,16.65,Jason Rodgers
c51b3181-2843-4d1b-a269-cef36e5887cf,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:15:32,3152.19,287.73,115.13,50.49,1478.7,461.0,Nicole Castro
401142c1-4d3b-4561-ab96-224cae17f4b1,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-09 10:18:21,3061.1,1357.02,354.35,33.46,234.91,51.0,Matthew Taylor
282d883f-9054-4b7d-a5d6-7b5a3198cf55,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:21:04,1945.93,1675.2,227.57,16.19,4279.59,445.44,Pamela Adkins
5b848761-bfc0-4303-a395-085a03fdd700,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-09 10:21:14,4358.93,391.49,127.97,24.23,2211.7,104.59,Andrea Stein
17f31272-17e8-4dd9-b72d-1acf2a697879,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:16:59,1080.72,1277.67,300.36,61.85,2290.28,184.91,Tiffany Nguyen
cb34bf24-5746-4d58-876d-a2237b6a4b05,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-09 10:21:07,1520.99,332.89,68.42,40.73,1091.43,238.27,Heather Price
045fa633-9059-4494-b1a8-54df36da25bf,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-09 10:20:11,1813.36,202.41,112.66,34.0,426.77,6.93,Jacob Villarreal
bb8cc2a0-ba60-4614-8daf-6ccfd85226eb,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-09 10:19:06,2633.72,742.26,127.46,44.51,1033.15,132.45,Eric Day
